date,fomc_day,fomc_week,Mkt-RF,bus_week
1947-02-19,99,20,-0.78,-2.210543814754773
1947-02-20,100,20,0.21,-2.5554975505422517
1947-02-21,-6,-1,0.37,-1.5636465127371824
1947-02-24,-5,-1,-0.68,-2.2893902766165763
1947-02-25,-4,-1,-1.34,-1.9745755856028668
1947-02-26,-3,-1,-1.13,-0.6928727932394629
1947-02-27,-2,-1,1.23,1.5570307664160676
1947-02-28,-1,0,-0.37,0.7343816976769668
1947-03-03,0,0,-0.36,-1.8742171659183904
1947-03-04,1,0,-0.05,-1.9530014154840902
1947-03-05,2,0,1.11,-2.806437020972108
1947-03-06,3,0,0.41,-3.171717942068275
1947-03-07,4,1,-2.95,-3.6056660241922445
1947-03-10,5,1,-0.44,-1.8476240753289908
1947-03-11,6,1,-0.92,-1.0786520662767196
1947-03-12,7,1,0.73,0.7783696046631761
1947-03-13,8,1,-0.04,0.5882783684387549
1947-03-14,9,2,-1.18,0.4071470148341305
1947-03-17,10,2,0.34,2.5408750934736046
1947-03-18,11,2,0.94,1.5291602604803778
1947-03-19,12,2,0.54,-0.08017851915869123
1947-03-20,13,2,-0.22,0.4863054498494668
1947-03-21,14,3,0.92,2.0372065361670355
1947-03-24,15,3,-0.65,0.8340329751480136
1947-03-25,16,3,-0.66,0.7731367297679537
1947-03-26,17,3,1.11,1.554245198480686
1947-03-27,18,3,1.32,0.47954395861937726
1947-03-28,19,4,-0.27,-1.1567691832254923
1947-03-31,20,4,-0.71,-0.8891699420690791
1947-04-01,21,4,0.11,-1.0788270848931858
1947-04-02,22,4,0.04,-2.4029143060123936
1947-04-03,23,4,-0.33,-2.539495593468999
1947-04-04,24,5,0.0,-2.07991460549799
1947-04-07,25,5,-0.9,-2.735979177641157
1947-04-08,26,5,-1.23,-4.747999790010837
1947-04-09,27,5,-0.1,-3.5907415106548934
1947-04-10,28,5,0.14,-2.5677804095667223
1947-04-11,29,6,-0.67,-2.59696921112168
1947-04-14,30,6,-2.95,-3.1166873860749345
1947-04-15,31,6,-0.03,0.6168890093509294
1947-04-16,32,6,0.96,1.2308362164701103
1947-04-17,33,6,0.11,0.3585023465381365
1947-04-18,34,7,-1.2,-0.3031359668043132
1947-04-21,35,7,0.79,0.07022273453456407
1947-04-22,36,7,0.58,-0.7637785264735575
1947-04-23,37,7,0.09,-1.4840255107216649
1947-04-24,38,7,-0.55,-0.35211052757977424
1947-04-25,39,8,-0.83,1.0506752467931424
1947-04-28,40,8,-0.05,2.3855182897829286
1947-04-29,41,8,-0.15,2.4572240054436145
1947-04-30,42,8,1.24,1.585029309353203
1947-05-01,43,8,0.85,0.2805988658312719
1947-05-02,44,9,0.48,-1.051835467140605
1947-05-05,45,9,0.02,-1.7116211980026108
1947-05-06,46,9,-1.0,-2.802404046135165
1947-05-07,47,9,-0.06,-3.499477714087118
1947-05-08,48,9,-0.49,-3.895367389264459
1947-05-09,49,10,-0.19,-2.6978018738658793
1947-05-12,50,10,-1.09,-4.442826767621833
1947-05-13,51,10,-1.71,-3.3414702062537938
1947-05-14,52,10,-0.47,-1.1484849438664235
1947-05-15,53,10,0.75,0.7484947984948365
1947-05-16,54,11,-1.98,0.9584916611021121
1947-05-19,55,11,0.05,3.399540684126112
1947-05-20,56,11,0.52,2.779453483621608
1947-05-21,57,11,1.44,2.1352925634596565
1947-05-22,58,11,0.96,2.3064577816752196
1947-05-23,59,12,0.39,2.134190568691019
1947-05-26,60,12,-0.55,1.7374146515499511
1947-05-27,61,12,-0.11,1.2975243720108276
1947-05-28,62,12,1.61,2.453587819644132
1947-05-29,-6,-1,0.79,0.4873985051248475
1947-05-30,-5,-1,0.0,-0.3201696344639293
1947-06-02,-4,-1,-0.98,0.198165483436874
1947-06-03,-3,-1,1.03,0.8255424032483472
1947-06-04,-2,-1,-0.34,0.47625070928478674
1947-06-05,-1,0,-0.02,3.127791341087094
1947-06-06,0,0,0.52,2.9936983937542294
1947-06-09,1,0,-0.36,3.5060029022786487
1947-06-10,2,0,0.68,3.879970797148391
1947-06-11,3,0,2.29,2.8997763964998757
1947-06-12,4,1,-0.15,0.5357674559213876
1947-06-13,5,1,1.02,1.6936656289240126
1947-06-16,6,1,0.0,1.1701979380999816
1947-06-17,7,1,-0.27,1.7165170069657343
1947-06-18,8,1,-0.06,0.19683776962113875
1947-06-19,9,2,1.0,0.9688166077501004
1947-06-20,10,2,0.5,0.4089895057665327
1947-06-23,11,2,0.54,-0.04060298455781375
1947-06-24,12,2,-1.76,-0.18973675770596055
1947-06-25,13,2,0.71,3.091891400606417
1947-06-26,14,3,0.44,2.5391198649463265
1947-06-27,15,3,0.05,3.19249537981654
1947-06-30,16,3,0.39,3.140924917357868
1947-07-01,17,3,1.47,3.0073626079718974
1947-07-02,18,3,0.17,1.9313026457717486
1947-07-03,19,4,1.08,1.0663569809129525
1947-07-04,20,4,0.0,0.7663974726593636
1947-07-07,21,4,0.26,1.9151344038476958
1947-07-08,22,4,0.41,2.443718783360982
1947-07-09,23,4,-0.68,1.8621739202346443
1947-07-10,24,5,0.78,2.4365075629584565
1947-07-11,25,5,1.14,0.9626741042733089
1947-07-14,26,5,0.78,0.034304646917404646
1947-07-15,27,5,-0.16,-0.8987400679873692
1947-07-16,28,5,-0.12,-0.6505898778531249
1947-07-17,29,6,-0.67,0.15510718060640638
1947-07-18,30,6,0.21,1.8893947508333397
1947-07-21,31,6,-0.16,1.5945347121371967
1947-07-22,32,6,0.09,0.983990633338272
1947-07-23,33,6,0.69,-1.1549449260849776
1947-07-24,34,7,1.05,-2.470392078722239
1947-07-25,35,7,-0.08,-2.209798371263083
1947-07-28,36,7,-0.76,-1.8966191827002987
1947-07-29,37,7,-2.03,-2.1734122765016073
1947-07-30,38,7,-0.65,0.11323553289730448
1947-07-31,39,8,1.32,0.385309751255436
1947-08-01,40,8,0.24,-0.8036200918308811
1947-08-04,41,8,-1.04,-2.0999814014847407
1947-08-05,42,8,0.26,-1.5756583431054572
1947-08-06,43,8,-0.38,-0.9964606413543353
1947-08-07,44,9,0.12,-0.6883789589493983
1947-08-08,45,9,-1.07,-0.6090248870028958
1947-08-11,46,9,-0.51,1.2897817739044415
1947-08-12,47,9,0.85,1.5443042931875706
1947-08-13,48,9,-0.07,0.38638709004261695
1947-08-14,49,10,0.2,0.02474294561740642
1947-08-15,50,10,0.82,0.11458552910146302
1947-08-18,51,10,-0.26,-0.4812164081873682
1947-08-19,52,10,-0.3,-1.7084883534242867
1947-08-20,53,10,-0.43,-1.3831503509832643
1947-08-21,54,11,0.29,-0.7888939505673598
1947-08-22,55,11,0.22,-1.1450211634280283
1947-08-25,56,11,-1.49,-0.6715588820315643
1947-08-26,57,11,0.03,0.830820341050087
1947-08-27,58,11,0.17,1.3045830678349857
1947-08-28,59,12,-0.07,1.0315248924499532
1947-08-29,60,12,0.7,-0.2120333545000186
1947-09-01,61,12,0.0,-1.11379154365
1947-09-02,62,12,0.5,-2.438866736965084
1947-09-03,63,12,-0.1,-2.7689243022330556
1947-09-04,64,13,-1.3,-1.7956402612143818
1947-09-05,65,13,-0.21,-0.1340264743473818
1947-09-08,66,13,-1.34,-0.20407976773146874
1947-09-09,67,13,0.16,0.7467429062836706
1947-09-10,68,13,0.9,1.410609223357806
1947-09-11,69,14,0.37,1.9432913134309615
1947-09-12,70,14,-0.28,1.2627891197475982
1947-09-15,71,14,-0.4,1.344026816594579
1947-09-16,72,14,0.82,1.6187546001335207
1947-09-17,73,14,1.43,-0.4878035938188696
1947-09-18,74,15,-0.3,-1.6356816357712578
1947-09-19,75,15,-0.2,-1.8921984138524972
1947-09-22,76,15,-0.13,-1.8332157676083094
1947-09-23,77,15,-1.27,-1.2729367347409593
1947-09-24,78,15,0.26,0.856999908174072
1947-09-25,79,16,-0.56,1.088369447161508
1947-09-26,80,16,-0.14,1.6576523000417343
1947-09-29,-6,-1,0.44,2.4822336976286996
1947-09-30,-5,-1,0.86,2.1047105348636075
1947-10-01,-4,-1,0.49,1.2138504786403548
1947-10-02,-3,-1,0.0,0.16635914121587714
1947-10-03,-2,-1,0.67,0.6371410291795776
1947-10-06,-1,0,0.07,0.28725527016288943
1947-10-07,0,0,-0.02,0.21710329785440408
1947-10-08,1,0,-0.55,1.620423408046423
1947-10-09,2,0,0.47,2.5502834915187345
1947-10-10,3,0,0.32,2.152208339118089
1947-10-13,4,1,0.0,1.9383729747718625
1947-10-14,5,1,1.38,2.651941585595252
1947-10-15,6,1,0.36,1.11287124420536
1947-10-16,7,1,0.08,0.4882201862997704
1947-10-17,8,1,0.11,0.5283833438482377
1947-10-20,9,2,0.7,-0.8875093793045741
1947-10-21,10,2,-0.14,-1.5567893556905688
1947-10-22,11,2,-0.26,-1.3497687845379192
1947-10-23,12,2,0.12,-1.4981298701837842
1947-10-24,13,2,-1.3,-2.8361496801773023
1947-10-27,14,3,0.02,-0.9263435036782508
1947-10-28,15,3,0.07,-1.0848296568417237
1947-10-29,16,3,-0.41,-1.1540218415526327
1947-10-30,17,3,-1.24,-1.3128265057292698
1947-10-31,18,3,0.64,-0.02377776324641312
1947-11-03,19,4,-0.14,-0.858237487797997
1947-11-04,20,4,0.0,-0.37176178550500927
1947-11-05,21,4,-0.57,-0.37176178550500927
1947-11-06,22,4,0.05,-0.011044036765006648
1947-11-07,23,4,-0.2,-0.7006230434079996
1947-11-10,24,5,0.35,-0.4618269465183955
1947-11-11,25,5,0.0,-0.8784291655763221
1947-11-12,26,5,-0.21,-0.12510522723470086
1947-11-13,27,5,-0.64,0.39533715458550667
1947-11-14,28,5,0.04,1.3855488133163396
1947-11-17,29,6,-0.07,1.0004377722421687
1947-11-18,30,6,0.76,0.5557245467864735
1947-11-19,31,6,0.31,-0.5021264657144697
1947-11-20,32,6,0.34,-0.9584022291056593
1947-11-21,33,6,-0.34,-1.2940026201969879
1947-11-24,34,7,-0.51,-1.8189291565334997
1947-11-25,35,7,-0.3,-0.7728749290324965
1947-11-26,36,7,-0.15,-0.25534127770949766
1947-11-27,37,7,0.0,-0.8447188305001907
1947-11-28,38,7,-0.87,-1.4198194612832893
1947-12-01,-6,-1,0.55,-1.9468798434634782
1947-12-02,-5,-1,0.22,-1.7128395765557691
1947-12-03,-4,-1,-0.74,-1.4872753488827328
1947-12-04,-3,-1,-0.58,-0.524577959082384
1947-12-05,-2,-1,-1.4,0.19582340753863114
1947-12-08,-1,0,0.79,2.2790022917724473
1947-12-09,0,0,0.45,2.0557521627498243
1947-12-10,1,0,0.23,1.4868002343163766
1947-12-11,2,0,0.14,1.5880541505433943
1947-12-12,3,0,0.65,1.3648728851836767
1947-12-15,4,1,0.57,1.1030262190123485
1947-12-16,5,1,-0.11,0.3088391780158295
1947-12-17,6,1,0.33,0.7506840998130704
1947-12-18,7,1,-0.08,0.34900689817918273
1947-12-19,8,1,0.39,0.4293503784819963
1947-12-22,9,2,-0.22,-0.7110964731114944
1947-12-23,10,2,0.33,-0.9001613325032465
1947-12-24,11,2,-0.07,-0.3569049658420198
1947-12-25,12,2,0.0,0.2214298197060094
1947-12-26,13,2,-0.75,0.2214298197060094
1947-12-29,14,3,-0.41,1.3927835586567072
1947-12-30,15,3,0.88,0.8939135521927932
1947-12-31,16,3,0.51,-0.5862905720860012
1948-01-01,17,3,0.0,-0.4972722271600061
1948-01-02,18,3,0.41,0.07984359392247953
1948-01-05,19,4,-0.9,-0.6876245822285076
1948-01-06,20,4,-0.6,-0.397003100178539
1948-01-07,21,4,0.6,-1.1585551891510226
1948-01-08,22,4,0.58,-1.865969108274368
1948-01-09,23,4,-0.36,-2.724568702475205
1948-01-12,24,5,-0.61,-2.363349216524935
1948-01-13,25,5,-1.36,-3.0411768555288488
1948-01-14,26,5,-0.12,-1.6552082765172393
1948-01-15,27,5,-0.3,-2.5019896229549143
1948-01-16,28,5,0.01,-2.961609130248921
1948-01-19,29,6,-1.3,-3.2235865878515013
1948-01-20,30,6,0.05,-2.1058043052795683
1948-01-21,31,6,-0.98,-1.9981745049155397
1948-01-22,32,6,-0.77,-0.23647737927172674
1948-01-23,33,6,-0.26,1.5229317166294498
1948-01-26,34,7,-0.16,1.818115696956557
1948-01-27,35,7,0.16,1.9812857541631868
1948-01-28,36,7,0.8,1.227829769158384
1948-01-29,37,7,0.98,-1.4032904093653653
1948-01-30,38,7,0.03,-3.4244350801181156
1948-02-02,39,8,0.0,-3.2892698388026886
1948-02-03,40,8,-0.58,-3.2892698388026886
1948-02-04,41,8,-1.82,-5.4098631977989475
1948-02-05,42,8,-1.09,-3.9165375505855526
1948-02-06,43,8,0.17,-2.8576863315999956
1948-02-09,44,9,0.0,-3.0516412356
1948-02-10,45,9,-2.76,-1.8010074075392457
1948-02-11,46,9,-0.27,1.208381711398765
1948-02-12,47,9,0.0,1.3403088107919459
1948-02-13,48,9,-0.03,1.117360131408196
1948-02-16,49,10,1.29,0.7228840840815209
1948-02-17,50,10,0.22,-0.5598932924459121
1948-02-18,51,10,-0.14,-0.6392707474110249
1948-02-19,-6,-1,-0.22,0.0870794664322494
1948-02-20,-5,-1,-0.42,-0.20381302750706043
1948-02-23,-4,-1,0.0,-0.22385644726453657
1948-02-24,-3,-1,0.14,0.2750242704991246
1948-02-25,-2,-1,0.59,0.7156175467026404
1948-02-26,-1,0,-0.51,0.39521792830172764
1948-02-27,0,0,-0.44,0.6172196163530597
1948-03-01,0,0,0.5,1.1831662112220753
1948-03-02,1,0,0.58,0.005212932942155746
1948-03-03,2,0,0.27,-1.1779865439936255
1948-03-04,3,0,-0.29,-1.0202970840059833
1948-03-05,4,1,0.12,-0.7522746209900344
1948-03-08,5,1,-0.67,-0.8613162689294351
1948-03-09,6,1,-0.61,-0.22254895202732383
1948-03-10,7,1,0.43,-1.2766421565787889
1948-03-11,8,1,-0.02,-1.0210604276204238
1948-03-12,9,2,0.01,-0.23897038699051132
1948-03-15,10,2,-0.03,1.357046485130442
1948-03-16,11,2,-1.66,1.904538783839782
1948-03-17,12,2,0.69,3.686883777821892
1948-03-18,13,2,0.77,2.9969422530315537
1948-03-19,14,3,1.61,2.5881025497348054
1948-03-22,15,3,0.51,0.9626046154264545
1948-03-23,16,3,0.06,0.33981270555114573
1948-03-24,17,3,0.02,1.2323015453266972
1948-03-25,18,3,0.37,2.6897551968490863
1948-03-26,19,4,0.0,2.536288391234609
1948-03-29,20,4,-0.11,2.659331937304099
1948-03-30,21,4,0.95,3.0293125109093433
1948-03-31,22,4,1.46,2.5598376842127735
1948-04-01,23,4,0.22,0.8717346984781438
1948-04-02,24,5,0.12,0.942189911298863
1948-04-05,25,5,0.25,0.9220256704056462
1948-04-06,26,5,0.49,0.47907613130362403
1948-04-07,27,5,-0.21,-0.000871689803205733
1948-04-08,28,5,0.29,0.21958936068524615
1948-04-09,29,6,0.1,0.7492172633790872
1948-04-12,30,6,-0.19,1.0511629694631486
1948-04-13,31,6,0.01,1.7801163542744192
1948-04-14,32,6,0.01,1.6376384391699528
1948-04-15,33,6,0.82,2.0847993322130165
1948-04-16,34,7,0.4,2.094924783446128
1948-04-19,35,7,0.53,2.166106503912646
1948-04-20,36,7,-0.13,0.4790903217133602
1948-04-21,37,7,0.45,0.7708589829058532
1948-04-22,38,7,0.83,0.5702201397343343
1948-04-23,39,8,0.47,-0.23769296463127532
1948-04-26,40,8,-1.13,-0.8831144792425083
1948-04-27,41,8,0.16,0.9715051041842448
1948-04-28,42,8,0.25,0.9009379580451338
1948-04-29,43,8,0.02,0.07561357773990807
1948-04-30,44,9,-0.18,0.6959583129748648
1948-05-03,45,9,0.72,1.3819255705667333
1948-05-04,46,9,0.09,0.908836759822429
1948-05-05,47,9,-0.57,1.2717819215122717
1948-05-06,48,9,0.64,2.0458597074958673
1948-05-07,49,10,0.5,1.974881863899669
1948-05-10,50,10,0.25,3.517188534876059
1948-05-11,51,10,0.45,3.641099383995128
1948-05-12,-6,-1,0.19,2.17598877050309
1948-05-13,-5,-1,0.57,2.1657905482483253
1948-05-14,-4,-1,2.02,2.3892813896584597
1948-05-17,-3,-1,0.37,0.6831279063961748
1948-05-18,-2,-1,-0.97,0.18156803837585667
1948-05-19,-1,0,0.18,0.808777693872087
1948-05-20,0,0,0.79,1.4829829349870316
1948-05-21,1,0,0.32,0.5767949734681421
1948-05-24,2,0,-0.13,0.41638541210695657
1948-05-25,3,0,-0.35,0.5470966377359998
1948-05-26,4,1,0.85,1.0717779247568116
1948-05-27,5,1,-0.11,0.4403924999417663
1948-05-28,6,1,0.16,0.22923540288513067
1948-05-31,7,1,0.0,-0.68139363282399
1948-06-01,8,1,0.17,-0.9495538700153738
1948-06-02,9,2,0.22,0.3853578028954807
1948-06-03,10,2,-0.32,0.6858527873383924
1948-06-04,11,2,-0.75,1.1201918392901966
1948-06-07,12,2,-0.27,2.057527622586397
1948-06-08,13,2,1.52,2.3542957265726416
1948-06-09,14,3,0.52,1.1242697140980917
1948-06-10,15,3,0.11,0.09813804767964118
1948-06-11,16,3,0.17,-0.12183588469963924
1948-06-14,17,3,0.02,-0.4907579244586846
1948-06-15,18,3,0.3,-1.396110956739638
1948-06-16,19,4,-0.5,-1.7598541167197612
1948-06-17,20,4,-0.11,-0.4861879037606487
1948-06-18,21,4,-0.2,-0.5061125833274116
1948-06-21,22,4,-0.89,-0.665621821670781
1948-06-22,23,4,-0.07,-0.9262104436702279
1948-06-23,24,5,0.79,-0.499894727576744
1948-06-24,25,5,-0.13,-0.7861833527280759
1948-06-25,26,5,-0.36,-0.865657722726898
1948-06-28,27,5,-1.15,0.16906443673079252
1948-06-29,28,5,0.36,1.3344101534960018
1948-06-30,29,6,0.5,1.0920799578319818
1948-07-01,30,6,-0.21,0.307484710398076
1948-07-02,31,6,0.68,0.5688330020575894
1948-07-05,32,6,0.0,0.4589544598424089
1948-07-06,33,6,0.12,0.428816773504459
1948-07-07,34,7,-0.28,-0.15297221699329677
1948-07-08,35,7,0.05,0.25755005929064545
1948-07-09,36,7,0.57,-1.4159142945226133
1948-07-12,37,7,-0.03,-3.3470135173503834
1948-07-13,38,7,-0.46,-6.3828280372615565
1948-07-14,39,8,0.13,-4.605286797462716
1948-07-15,40,8,-1.62,-4.233730439238526
1948-07-16,41,8,-1.4,-2.043507766828334
1948-07-19,42,8,-3.17,-0.3148637862429582
1948-07-20,43,8,1.43,2.217671947371014
1948-07-21,44,9,0.52,1.6432455152503467
1948-07-22,45,9,0.63,0.7028533711080476
1948-07-23,46,9,0.34,-0.6581312317410659
1948-07-26,47,9,-0.71,-2.42042469803071
1948-07-27,48,9,0.86,-1.742311021342624
1948-07-28,49,10,-0.41,-2.4827020943525513
1948-07-29,50,10,-0.73,-0.818083092047106
1948-07-30,51,10,-1.44,-0.2485888577614781
1948-08-02,52,10,-0.02,1.299906059523659
1948-08-03,53,10,0.1,0.4994767157846747
1948-08-04,54,11,1.29,-0.5446736916520201
1948-08-05,55,11,-0.16,-2.5379041428905014
1948-08-06,56,11,0.09,-2.0302890603013934
1948-08-09,57,11,-0.81,-2.128170677785335
1948-08-10,58,11,-0.94,-1.2203968802609988
1948-08-11,59,12,-0.74,0.734055190349614
1948-08-12,60,12,0.36,1.495193024248076
1948-08-13,61,12,-0.01,1.3131570064684128
1948-08-16,62,12,0.11,2.002155373949166
1948-08-17,63,12,1.02,0.8507975118718036
1948-08-18,64,13,0.01,0.1519699702136279
1948-08-19,65,13,0.18,-0.02828555018072887
1948-08-20,66,13,0.67,-0.0981400122638365
1948-08-23,67,13,-1.02,-0.2668428651287913
1948-08-24,68,13,0.32,0.3074943703417654
1948-08-25,69,14,-0.17,-0.16244704068355542
1948-08-26,70,14,0.11,1.2476596373955706
1948-08-27,71,14,0.5,1.8241371720405741
1948-08-30,72,14,-0.45,1.2567588952610231
1948-08-31,73,14,-0.15,1.7144740283887794
1948-09-01,74,15,1.24,2.2849307680572695
1948-09-02,75,15,0.68,-0.4328335915444126
1948-09-03,76,15,-0.06,-2.7173007588421116
1948-09-06,77,15,0.0,-2.7173007588421005
1948-09-07,78,15,0.41,-3.4371927332266683
1948-09-08,79,16,-1.45,-3.071752371097658
1948-09-09,80,16,-1.63,-1.7144618411343515
1948-09-10,81,16,-0.06,-0.04589572620798954
1948-09-13,82,16,-0.74,-0.47595641099615893
1948-09-14,83,16,0.79,-1.5488027402348892
1948-09-15,84,17,-0.07,-1.7246258924003444
1948-09-16,85,17,0.04,-1.164063866568954
1948-09-17,86,17,-0.49,-1.5296106115646468
1948-09-20,87,17,-1.81,-0.8765058281622995
1948-09-21,88,17,0.61,-1.371164267353664
1948-09-22,89,18,0.5,-1.0672686399098463
1948-09-23,90,18,-0.33,-0.6144422078139034
1948-09-24,-6,-1,0.17,-0.6144422078139034
1948-09-27,-5,-1,-2.3,0.20905797155630346
1948-09-28,-4,-1,0.92,3.1219927170959005
1948-09-29,-3,-1,0.96,1.8140641531057655
1948-09-30,-2,-1,-0.33,1.1787347115798763
1948-10-01,-1,0,1.0,2.0822069087636397
1948-10-04,0,0,0.54,0.8996704524937948
1948-10-05,1,0,-0.36,0.3175955682442888
1948-10-06,2,0,0.33,0.6800437256566649
1948-10-07,3,0,0.56,1.3022068584176205
1948-10-08,4,1,-0.17,1.0604354816672101
1948-10-11,5,1,-0.04,1.1717912655296203
1948-10-12,6,1,0.0,1.485549321675217
1948-10-13,7,1,0.95,1.8914915189619075
1948-10-14,8,1,0.32,1.4070148876681676
1948-10-15,9,2,-0.06,1.2149561473506099
1948-10-18,10,2,0.27,2.6631989659489097
1948-10-19,11,2,0.4,1.8338662526506289
1948-10-20,12,2,0.47,1.3672967459153584
1948-10-21,13,2,0.13,0.7417595310007963
1948-10-22,14,3,1.37,-0.06312819120833923
1948-10-25,15,3,-0.54,-1.206728578879246
1948-10-26,16,3,-0.06,0.10442282144127457
1948-10-27,17,3,-0.15,0.16452153436190553
1948-10-28,18,3,-0.67,-4.128960209925214
1948-10-29,19,4,0.21,-2.024874166007362
1948-11-01,20,4,0.78,-6.08232124924325
1948-11-02,21,4,0.0,-6.622827834631606
1948-11-03,22,4,-4.43,-9.433480716809195
1948-11-04,23,4,1.51,-5.415462073294197
1948-11-05,-6,-1,-3.94,-6.82244318125721
1948-11-08,-5,-1,0.2,-2.622372173291798
1948-11-09,-4,-1,-3.01,-1.7088495170332507
1948-11-10,-3,-1,-0.19,1.6556892973130788
1948-11-11,-2,-1,0.0,1.5334702539739453
1948-11-12,-1,0,0.39,1.8076106236596612
1948-11-15,0,0,1.14,1.8278930443437424
1948-11-16,1,0,0.31,0.04585457599799447
1948-11-17,2,0,-0.31,-0.4927234468416031
1948-11-18,3,0,0.27,-1.6605789345253696
1948-11-19,4,1,0.41,-1.9253804074253145
1948-11-22,-6,-1,-0.63,-2.3551466918664388
1948-11-23,-5,-1,-0.23,-2.423931433051607
1948-11-24,-4,-1,-1.48,-2.5021722417651993
1948-11-25,-3,-1,0.0,0.5161831648793136
1948-11-26,-2,-1,-0.03,0.8780414242728796
1948-11-29,-1,0,-0.7,1.4633096449998773
1948-11-30,0,0,-0.31,2.3113916893639397
1948-12-01,1,0,1.57,2.680858045148593
1948-12-02,2,0,0.36,0.9319372573361573
1948-12-03,3,0,0.55,0.29834697762189943
1948-12-06,4,1,0.13,-0.08070197167194815
1948-12-07,5,1,0.05,-0.26032320052543634
1948-12-08,6,1,-0.16,-0.8086172758848709
1948-12-09,7,1,-0.27,-0.9973829281042179
1948-12-10,8,1,0.17,-0.9676017337579168
1948-12-13,9,2,-0.05,-0.9379424350857923
1948-12-14,10,2,-0.5,-0.7892750150284011
1948-12-15,11,2,-0.35,-0.5100890552716897
1948-12-16,12,2,-0.24,-0.14068346521101116
1948-12-17,13,2,0.2,0.18964506783312185
1948-12-20,14,3,0.1,0.6495975302203583
1948-12-21,15,3,-0.22,0.1669620975080166
1948-12-22,16,3,0.02,-0.32493819741862273
1948-12-23,17,3,0.09,0.7712682411220806
1948-12-24,18,3,0.66,0.7511321099918922
1948-12-27,19,4,-0.38,-0.37989093078192315
1948-12-28,20,4,-0.71,-1.3798920256345437
1948-12-29,21,4,1.12,-0.2575159352827039
1948-12-30,22,4,0.07,-0.36601745078034265
1948-12-31,23,4,-0.47,1.545616870140054
1949-01-03,24,5,-1.38,2.841336084699253
1949-01-04,25,5,0.42,3.5608708839128145
1949-01-05,26,5,1.01,3.1689854931949757
1949-01-06,27,5,1.99,2.065901597217823
1949-01-07,28,5,0.8,-0.4559738025761595
1949-01-10,29,6,-0.69,-2.065663908744819
1949-01-11,30,6,0.04,-1.1091005615641025
1949-01-12,31,6,-0.07,-0.8817424361058923
1949-01-13,32,6,-0.53,-0.5246667558997276
1949-01-14,33,6,-0.83,0.4553857883771162
1949-01-17,34,7,0.28,1.1543291804712918
1949-01-18,35,7,0.27,0.5490978531051072
1949-01-19,36,7,0.29,-0.37346293302089606
1949-01-20,37,7,0.45,-0.9595598207416733
1949-01-21,38,7,-0.14,-1.7877725609166673
1949-01-24,39,8,-0.32,-2.043482345957348
1949-01-25,40,8,-0.65,-1.8665945733075784
1949-01-26,41,8,-0.3,-0.7306769463252483
1949-01-27,42,8,-0.39,-0.25275041607686344
1949-01-28,43,8,-0.4,-0.10254373564728692
1949-01-31,44,9,-0.14,-1.0252913236312833
1949-02-01,45,9,0.5,-1.590238088557494
1949-02-02,46,9,0.18,-2.2169271196353035
1949-02-03,47,9,-0.24,-1.8167368632872383
1949-02-04,48,9,-1.32,-2.7418798800124877
1949-02-07,49,10,-0.71,-1.440899756802283
1949-02-08,50,10,-0.14,-0.577304055205119
1949-02-09,51,10,0.59,-0.039668807756798596
1949-02-10,52,10,-1.18,-0.059543612646395516
1949-02-11,53,10,0.0,1.9934732510080044
1949-02-14,54,11,0.16,1.7792869571808811
1949-02-15,55,11,0.4,1.3626584862099778
1949-02-16,56,11,0.57,0.9588231934362534
1949-02-17,57,11,0.85,-0.32612553568376335
1949-02-18,58,11,-0.21,-2.0656001916797395
1949-02-21,-6,-1,-0.25,-2.036158043225489
1949-02-22,-5,-1,0.0,-0.9362131510792682
1949-02-23,-4,-1,-0.71,-0.4210814594648671
1949-02-24,-3,-1,-0.91,0.2809554322500629
1949-02-25,-2,-1,-0.18,1.1411715198210493
1949-02-28,-1,0,0.87,1.5464657354885336
1949-03-01,0,0,0.52,1.163917336762621
1949-03-02,1,0,-0.01,0.9928283400729043
1949-03-03,2,0,-0.06,0.8413239471234846
1949-03-04,3,0,0.22,1.0128571177359769
1949-03-07,4,1,0.49,1.718394934363543
1949-03-08,5,1,0.35,1.2224051491328325
1949-03-09,6,1,-0.16,0.2338853978009814
1949-03-10,7,1,0.11,0.01301746122730485
1949-03-11,8,1,0.92,0.28275589609425555
